Time,Displacement,Force
(s),(mm),(N)
"104.08000","34.26369","34.89187"
"104.08900","34.22213","34.63978"
"104.09800","34.18056","34.38848"
"104.10800","34.13439","34.11327"
"104.11800","34.08821","33.84491"
"104.12800","34.04202","33.58041"
"104.13800","33.99585","33.31829"
"104.14800","33.94965","33.05865"
"104.15800","33.90344","32.80614"
"104.16900","33.85258","32.53322"
"104.18000","33.80172","32.26393"
"104.19100","33.75088","31.99849"
"104.20200","33.70004","31.73651"
"104.21300","33.64922","31.47737"
"104.22400","33.59840","31.22373"
"104.23500","33.54760","30.97367"
"104.24700","33.49218","30.70428"
"104.25900","33.43679","30.44015"
"104.27100","33.38141","30.17787"
"104.28300","33.32602","29.92261"
"104.29500","33.27059","29.67155"
"104.30700","33.21513","29.42109"
"104.32000","33.15504","29.15395"
"104.33300","33.09496","28.89288"
"104.34600","33.03488","28.63544"
"104.35900","32.97480","28.38033"
"104.37300","32.91011","28.11303"
"104.38700","32.84541","27.85083"
"104.40100","32.78073","27.59206"
"104.41500","32.71608","27.33514"
"104.42900","32.65145","27.08387"
"104.44400","32.58220","26.81806"
"104.45900","32.51292","26.55534"
"104.47400","32.44363","26.29847"
"104.48900","32.37431","26.04614"
"104.50500","32.30034","25.78327"
"104.52100","32.22637","25.52092"
"104.53700","32.15244","25.26594"
"104.55300","32.07855","25.01313"
"104.56900","32.00466","24.76196"
"104.58600","31.92611","24.50391"
"104.60300","31.84758","24.24962"
"104.62000","31.76907","23.99589"
"104.63800","31.68593","23.73500"
"104.65600","31.60274","23.47596"
"104.67400","31.51953","23.22158"
"104.69300","31.43172","22.96046"
"104.71200","31.34394","22.70182"
"104.73100","31.25612","22.44835"
"104.75000","31.16830","22.19711"
"104.77000","31.07593","21.93591"
"104.79000","30.98358","21.67835"
"104.81000","30.89119","21.43002"
"104.83000","30.79874","21.18085"
"104.85000","30.70626","20.94006"
"104.87000","30.61384","20.69773"
"104.89000","30.52150","20.46201"
"104.91000","30.42918","20.23109"
"104.93000","30.33685","20.00120"
"104.95000","30.24448","19.77693"
"104.97000","30.15204","19.55253"
"104.99000","30.05953","19.33229"
"105.01000","29.96707","19.11626"
"105.03000","29.87467","18.90347"
"105.05000","29.78234","18.69534"
"105.07000","29.69002","18.48904"
"105.09000","29.59759","18.28445"
"105.11000","29.50516","18.08223"
"105.13000","29.41275","17.88281"
"105.15000","29.32029","17.69031"
"105.17000","29.22784","17.49606"
"105.19000","29.13546","17.30404"
"105.21000","29.04308","17.11618"
"105.23000","28.95069","16.93168"
"105.25000","28.85833","16.74881"
"105.27000","28.76599","16.57001"
"105.29000","28.67361","16.38961"
"105.31000","28.58122","16.21432"
"105.33000","28.48885","16.03839"
"105.35000","28.39645","15.86727"
"105.37000","28.30404","15.70053"
"105.39000","28.21166","15.53072"
"105.41000","28.11926","15.36542"
"105.43000","28.02688","15.19889"
"105.45000","27.93448","15.03884"
"105.47000","27.84205","14.87837"
"105.49000","27.74959","14.72032"
"105.51000","27.65713","14.56376"
"105.53000","27.56468","14.40817"
"105.55000","27.47227","14.25336"
"105.57000","27.37994","14.10571"
"105.59000","27.28769","13.95324"
"105.61000","27.19540","13.80659"
"105.63000","27.10293","13.65940"
"105.65000","27.01039","13.51543"
"105.67000","26.91792","13.37187"
"105.69000","26.82554","13.22978"
"105.71000","26.73317","13.09071"
"105.73000","26.64080","12.95098"
"105.75000","26.54841","12.81188"
"105.77000","26.45601","12.67778"
"105.79000","26.36362","12.54199"
"105.81000","26.27118","12.40950"
"105.83000","26.17869","12.27885"
"105.85000","26.08627","12.14742"
"105.87000","25.99395","12.01876"
"105.89000","25.90158","11.88926"
"105.91000","25.80918","11.76443"
"105.93000","25.71681","11.63942"
"105.95000","25.62441","11.51301"
"105.97000","25.53195","11.38937"
"105.99000","25.43953","11.26802"
"106.01000","25.34710","11.14788"
"106.03000","25.25472","11.02824"
"106.05000","25.16234","10.90932"
"106.07000","25.06997","10.79002"
"106.09000","24.97760","10.67502"
"106.11000","24.88521","10.55834"
"106.13000","24.79280","10.44710"
"106.15000","24.70038","10.33050"
"106.17000","24.60796","10.22061"
"106.19000","24.51557","10.10707"
"106.21000","24.42323","9.99809"
"106.23000","24.33089","9.88898"
"106.25000","24.23847","9.78179"
"106.27000","24.14609","9.67188"
"106.29000","24.05364","9.56655"
"106.31000","23.96119","9.45833"
"106.33000","23.86876","9.35628"
"106.35000","23.77636","9.25154"
"106.37000","23.68392","9.14832"
"106.39000","23.59149","9.04716"
"106.41000","23.49909","8.94365"
"106.43000","23.40670","8.84373"
"106.45000","23.31433","8.74365"
"106.47000","23.22192","8.64426"
"106.49000","23.12949","8.54525"
"106.51000","23.03709","8.44632"
"106.53000","22.94474","8.34979"
"106.55000","22.85242","8.25407"
"106.57000","22.76007","8.15725"
"106.59000","22.66768","8.06240"
"106.61000","22.57525","7.96580"
"106.63000","22.48277","7.87423"
"106.65000","22.39032","7.77987"
"106.67000","22.29795","7.68736"
"106.69000","22.20558","7.59539"
"106.71000","22.11320","7.50328"
"106.73000","22.02085","7.41193"
"106.75000","21.92844","7.32303"
"106.77000","21.83600","7.23216"
"106.79000","21.74357","7.14536"
"106.81000","21.65116","7.05526"
"106.83000","21.55876","6.96532"
"106.85000","21.46640","6.87914"
"106.87000","21.37403","6.79132"
"106.89000","21.28162","6.70464"
"106.91000","21.18918","6.61833"
"106.93000","21.09674","6.53283"
"106.95000","21.00430","6.44778"
"106.97000","20.91188","6.36199"
"106.99000","20.81948","6.27843"
"107.01000","20.72712","6.19432"
"107.03000","20.63477","6.11104"
"107.05000","20.54240","6.02623"
"107.07000","20.44997","5.94468"
"107.09000","20.35753","5.86085"
"107.11000","20.26509","5.78083"
"107.13000","20.17265","5.69691"
"107.15000","20.08028","5.61757"
"107.17000","19.98795","5.53471"
"107.19000","19.89554","5.45627"
"107.21000","19.80311","5.37486"
"107.23000","19.71072","5.29402"
"107.25000","19.61839","5.21489"
"107.27000","19.52604","5.13673"
"107.29000","19.43361","5.05793"
"107.31000","19.34112","4.98151"
"107.33000","19.24872","4.90058"
"107.35000","19.15636","4.82455"
"107.37000","19.06400","4.74588"
"107.39000","18.97164","4.66903"
"107.41000","18.87929","4.59326"
"107.43000","18.78681","4.51577"
"107.45000","18.69427","4.44111"
"107.47000","18.60184","4.36439"
"107.49000","18.50951","4.28792"
"107.51000","18.41716","4.21233"
"107.53000","18.32476","4.13762"
"107.55000","18.23236","4.06233"
"107.57000","18.14001","3.98737"
"107.59000","18.04763","3.91309"
"107.61000","17.95524","3.83806"
"107.63000","17.86284","3.76300"
"107.65000","17.77045","3.68982"
"107.67000","17.67808","3.61698"
"107.69000","17.58570","3.54012"
"107.71000","17.49326","3.46828"
"107.73000","17.40081","3.39347"
"107.75000","17.30837","3.32236"
"107.77000","17.21596","3.24923"
"107.79000","17.12356","3.17522"
"107.81000","17.03118","3.10271"
"107.83000","16.93878","3.02968"
"107.85000","16.84640","2.95760"
"107.87000","16.75406","2.88593"
"107.89000","16.66164","2.81330"
"107.91000","16.56915","2.74103"
"107.93000","16.47672","2.66814"
"107.95000","16.38428","2.59541"
"107.97000","16.29186","2.52687"
"107.99000","16.19948","2.45315"
"108.01000","16.10715","2.38177"
"108.03000","16.01477","2.31044"
"108.05000","15.92233","2.24053"
"108.07000","15.82989","2.16827"
"108.09000","15.73745","2.09717"
"108.11000","15.64508","2.02617"
"108.13000","15.55273","1.95649"
"108.15000","15.46033","1.88341"
"108.17000","15.36796","1.81583"
"108.19000","15.27561","1.74397"
"108.21000","15.18326","1.67484"
"108.23000","15.09084","1.60401"
"108.25000","14.99842","1.53500"
"108.27000","14.90600","1.46649"
"108.29000","14.81360","1.39799"
"108.31000","14.72124","1.32649"
"108.33000","14.62887","1.25877"
"108.35000","14.53646","1.18919"
"108.37000","14.44409","1.12450"
"108.39000","14.35167","1.05504"
"108.41000","14.25917","0.98931"
"108.43000","14.16675","0.92148"
"108.45000","14.07437","0.85623"
"108.47000","13.98202","0.79009"
"108.49000","13.88967","0.72565"
"108.51000","13.79733","0.66105"
"108.53000","13.70494","0.59701"
"108.55000","13.61244","0.53481"
"108.57000","13.51992","0.47273"
"108.59000","13.42747","0.41372"
"108.61000","13.33507","0.35173"
"108.63000","13.24272","0.29522"
"108.65000","13.15039","0.23601"
"108.67000","13.05806","0.18083"
"108.69000","12.96568","0.12891"
"108.71000","12.87327","0.07535"
"108.73000","12.78079","0.02682"
"108.75000","12.68833","-0.02190"
"108.77000","12.59591","-0.06694"
"108.79000","12.50354","-0.10975"
"108.81000","12.41116","-0.14895"
"108.83000","12.31878","-0.18487"
"108.85000","12.22637","-0.21846"
"108.87000","12.13391","-0.25212"
"108.89000","12.04144","-0.27821"
"108.91000","11.94914","-0.30557"
"108.93000","11.85686","-0.32674"
"108.95000","11.76446","-0.34762"
"108.97000","11.67203","-0.36630"
"108.99000","11.57961","-0.38419"
"109.01000","11.48720","-0.40030"
"109.03000","11.39478","-0.41183"
"109.05000","11.30234","-0.42419"
"109.07000","11.20987","-0.43604"
"109.09000","11.11744","-0.44794"
"109.11000","11.02507","-0.45741"
"109.13000","10.93272","-0.46659"
"109.15000","10.84032","-0.47190"
"109.17000","10.74791","-0.48062"
"109.19000","10.65549","-0.48650"
"109.21000","10.56305","-0.49457"
"109.23000","10.47067","-0.49783"
"109.25000","10.37831","-0.50461"
"109.27000","10.28595","-0.50990"
"109.29000","10.19358","-0.51591"
"109.31000","10.10123","-0.51880"
"109.33000","10.00886","-0.52393"
"109.35000","9.91644","-0.52614"
"109.37000","9.82398","-0.52850"
"109.39000","9.73151","-0.53272"
"109.41000","9.63909","-0.53754"
"109.43000","9.54672","-0.54143"
"109.45000","9.45436","-0.54302"
"109.47000","9.36201","-0.54675"
"109.49000","9.26960","-0.54784"
"109.51000","9.17720","-0.55038"
"109.53000","9.08481","-0.55403"
"109.55000","8.99239","-0.55638"
"109.57000","8.89997","-0.55702"
"109.59000","8.80759","-0.56054"
"109.61000","8.71522","-0.56374"
"109.63000","8.62286","-0.56753"
"109.65000","8.53048","-0.56718"
"109.67000","8.43808","-0.56922"
"109.69000","8.34562","-0.57001"
"109.71000","8.25316","-0.57058"
"109.73000","8.16072","-0.57598"
"109.75000","8.06833","-0.57780"
"109.77000","7.97599","-0.58046"
"109.79000","7.88364","-0.58088"
"109.81000","7.79126","-0.58480"
"109.83000","7.69883","-0.58587"
"109.85000","7.60640","-0.58670"
"109.87000","7.51397","-0.58881"
"109.89000","7.42156","-0.59194"
"109.91000","7.32919","-0.59318"
"109.93000","7.23681","-0.59534"
"109.95000","7.14440","-0.59679"
"109.97000","7.05202","-0.60068"
"109.99000","6.95963","-0.60178"
"110.01000","6.86722","-0.60216"
"110.03000","6.77482","-0.60530"
"110.05000","6.68240","-0.60801"
"110.07000","6.58992","-0.60890"
"110.09000","6.49753","-0.61098"
"110.11000","6.40519","-0.61294"
"110.13000","6.31282","-0.61532"
"110.15000","6.22041","-0.61700"
"110.17000","6.12802","-0.61998"
"110.19000","6.03558","-0.62090"
"110.21000","5.94311","-0.62233"
"110.23000","5.85067","-0.62459"
"110.25000","5.75830","-0.62685"
"110.27000","5.66593","-0.63044"
"110.29000","5.57356","-0.63234"
"110.31000","5.48122","-0.63437"
"110.33000","5.38885","-0.63447"
"110.35000","5.29641","-0.63670"
"110.37000","5.20398","-0.63938"
"110.39000","5.11155","-0.64290"
"110.41000","5.01918","-0.64580"
"110.43000","4.92681","-0.64645"
"110.45000","4.83444","-0.64937"
"110.47000","4.74206","-0.64914"
"110.49000","4.64963","-0.65235"
"110.51000","4.55712","-0.65235"
"110.53000","4.46467","-0.65827"
"110.55000","4.37229","-0.65868"
"110.57000","4.27999","-0.66167"
"110.59000","4.18770","-0.66247"
"110.61000","4.09531","-0.66636"
"110.63000","4.00286","-0.66501"
"110.65000","3.91040","-0.67054"
"110.67000","3.81797","-0.67036"
"110.69000","3.72554","-0.67406"
"110.71000","3.63312","-0.67563"
"110.73000","3.54074","-0.67898"
"110.75000","3.44841","-0.68155"
"110.77000","3.35602","-0.68154"
"110.79000","3.26362","-0.68515"
"110.81000","3.17121","-0.68616"
"110.83000","3.07878","-0.68978"
"110.85000","2.98633","-0.69023"
"110.87000","2.89390","-0.69310"
"110.89000","2.80156","-0.69535"
"110.91000","2.70922","-0.69768"
"110.93000","2.61685","-0.69925"
"110.95000","2.52447","-0.70233"
"110.97000","2.43205","-0.70181"
"110.99000","2.33960","-0.70498"
"111.01000","2.24714","-0.70606"
"111.03000","2.15470","-0.70842"
"111.05000","2.06229","-0.71198"
"111.07000","1.96992","-0.71315"
"111.09000","1.87759","-0.71503"
"111.11000","1.78525","-0.71692"
"111.13000","1.69284","-0.71974"
"111.15000","1.60038","-0.72031"
"111.17000","1.50791","-0.72350"
"111.19000","1.41549","-0.72215"
"111.21000","1.32310","-0.72658"
"111.23000","1.23073","-0.72825"
"111.25000","1.13836","-0.73185"
"111.27000","1.04593","-0.73111"
"111.29000","0.95349","-0.73430"
"111.31000","0.86106","-0.73449"
"111.33000","0.76868","-0.73667"
"111.35000","0.67629","-0.73903"
"111.37000","0.58387","-0.74101"
"111.39000","0.49147","-0.74293"
"111.41000","0.39911","-0.74443"
"111.43000","0.30680","-0.74715"
"111.45000","0.21446","-0.74855"
"111.47000","0.12203","-0.75066"
"111.49000","0.03006","-0.70628"
"111.49800","-0.00357","-0.63426"
"111.49900","-0.00737","-0.62704"
"111.50000","-0.01106","-0.62087"
"111.52000","-0.05363","-0.50425"
"111.54000","-0.02087","-0.62155"
"111.56000","0.05691","-0.69671"
"111.58000","0.15070","-0.71790"
"111.60000","0.24885","-0.73469"
"111.62000","0.34529","-0.72390"
"111.64000","0.43947","-0.71767"
"111.66000","0.53255","-0.70579"
"111.68000","0.62534","-0.70477"
"111.70000","0.71807","-0.69604"
"111.72000","0.81075","-0.69402"
"111.74000","0.90332","-0.68330"
"111.76000","0.99585","-0.68175"
"111.78000","1.08832","-0.67577"
"111.80000","1.18077","-0.67309"
"111.82000","1.27324","-0.66803"
"111.84000","1.36562","-0.66378"
"111.86000","1.45795","-0.65759"
"111.88000","1.55041","-0.65477"
"111.90000","1.64291","-0.64946"
"111.92000","1.73538","-0.64668"
"111.94000","1.82782","-0.64144"
"111.96000","1.92021","-0.63605"
"111.98000","2.01253","-0.63121"
"112.00000","2.10489","-0.62811"
"112.02000","2.19729","-0.62606"
"112.04000","2.28973","-0.62083"
"112.06000","2.38216","-0.61491"
"112.08000","2.47460","-0.61150"
"112.10000","2.56706","-0.60906"
"112.12000","2.65949","-0.60359"
"112.14000","2.75185","-0.59927"
"112.16000","2.84418","-0.59602"
"112.18000","2.93650","-0.59130"
"112.20000","3.02888","-0.58712"
"112.22000","3.12132","-0.58384"
"112.24000","3.21378","-0.58166"
"112.26000","3.30619","-0.57624"
"112.28000","3.39864","-0.57266"
"112.30000","3.49101","-0.56724"
"112.32000","3.58337","-0.56444"
"112.34000","3.67570","-0.55993"
"112.36000","3.76809","-0.55750"
"112.38000","3.86051","-0.55289"
"112.40000","3.95297","-0.54973"
"112.42000","4.04545","-0.54436"
"112.44000","4.13789","-0.54257"
"112.46000","4.23025","-0.53774"
"112.48000","4.32255","-0.53514"
"112.50000","4.41478","-0.52908"
"112.52000","4.50711","-0.52542"
"112.54000","4.59954","-0.52205"
"112.56000","4.69202","-0.52017"
"112.58000","4.78450","-0.51633"
"112.60000","4.87693","-0.51084"
"112.62000","4.96929","-0.50618"
"112.64000","5.06168","-0.50389"
"112.66000","5.15408","-0.50113"
"112.68000","5.24647","-0.49609"
"112.70000","5.33884","-0.49154"
"112.72000","5.43126","-0.48801"
"112.74000","5.52369","-0.48622"
"112.76000","5.61609","-0.48193"
"112.78000","5.70847","-0.47966"
"112.80000","5.80082","-0.47372"
"112.82000","5.89318","-0.46900"
"112.84000","5.98559","-0.46444"
"112.86000","6.07807","-0.46015"
"112.88000","6.17053","-0.45751"
"112.90000","6.26297","-0.45402"
"112.92000","6.35540","-0.45022"
"112.94000","6.44774","-0.44641"
"112.96000","6.54010","-0.43961"
"112.98000","6.63252","-0.43669"
"113.00000","6.72489","-0.43183"
"113.02000","6.81728","-0.42701"
"113.04000","6.90967","-0.42258"
"113.06000","7.00214","-0.41639"
"113.08000","7.09460","-0.41323"
"113.10000","7.18699","-0.40765"
"113.12000","7.27936","-0.40378"
"113.14000","7.37175","-0.39697"
"113.16000","7.46413","-0.39124"
"113.18000","7.55654","-0.38505"
"113.20000","7.64897","-0.38147"
"113.22000","7.74137","-0.37408"
"113.24000","7.83379","-0.36717"
"113.26000","7.92621","-0.35987"
"113.28000","8.01861","-0.35348"
"113.30000","8.11099","-0.34735"
"113.32000","8.20335","-0.33875"
"113.34000","8.29575","-0.33335"
"113.36000","8.38821","-0.32332"
"113.38000","8.48069","-0.31529"
"113.40000","8.57306","-0.30509"
"113.42000","8.66543","-0.29781"
"113.44000","8.75780","-0.28669"
"113.46000","8.85017","-0.27803"
"113.48000","8.94251","-0.26439"
"113.50000","9.03489","-0.25567"
"113.52000","9.12733","-0.24161"
"113.54000","9.21973","-0.23031"
"113.56000","9.31214","-0.21590"
"113.58000","9.40457","-0.20117"
"113.60000","9.49698","-0.18528"
"113.62000","9.58932","-0.16742"
"113.64000","9.68160","-0.15151"
"113.66000","9.77394","-0.13297"
"113.68000","9.86638","-0.11142"
"113.70000","9.95891","-0.09115"
"113.72000","10.05138","-0.06603"
"113.74000","10.14380","-0.04126"
"113.76000","10.23618","-0.01589"
"113.78000","10.32856","0.01611"
"113.80000","10.42091","0.04635"
"113.82000","10.51325","0.08286"
"113.84000","10.60561","0.11860"
"113.86000","10.69801","0.15811"
"113.88000","10.79045","0.20061"
"113.90000","10.88285","0.24835"
"113.92000","10.97523","0.29939"
"113.94000","11.06762","0.35417"
"113.96000","11.15998","0.41351"
